General,,,,,,,,,,,,,User,s1805689,,,,,,
1.980305514,-22.375,0,-23.828125,0,0,-406.984375,-284.65625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.980406354,-21.609375,0,-24.515625,0,0,-408.5,-285.703125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.980505674,-20.828125,0,-25.1875,0,0,-407.0625,-284.734375,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.980606235,-20.03125,0,-25.828125,0,0,-408.578125,-285.78125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.980705755,-19.203125,0,-26.4375,0,0,-407.140625,-284.8125,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.980805715,-18.375,0,-27.03125,0,0,-408.65625,-285.859375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.980905395,-17.515625,0,-27.59375,0,0,-407.21875,-284.890625,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.981006315,-16.640625,0,-28.140625,0,0,-408.734375,-285.9375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.981105596,-15.75,0,-28.640625,0,0,-407.296875,-284.96875,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,0,1,9,32
1.981206196,-14.828125,0,-29.125,0,0,-408.8125,-286.015625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.981306356,-13.90625,0,-29.578125,0,0,-407.375,-285.046875,12.890625,-2.765625,-1.828125,0,0,1,1,1,0,1,1,9,32
1.981405596,-12.984375,0,-30,0,0,-406.671875,-284.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.981506196,-12.03125,0,-30.390625,0,0,-399.328125,-279.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.981606317,-11.0625,0,-30.75,0,0,-391.984375,-274.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.981705517,-10.09375,0,-31.09375,0,0,-384.640625,-269.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
